,household_key,coef,ascending
1708,1407,[ 0.         -0.65665844  0.00085782],1
1709,312,[0.00000000e+00 1.79788067e-03 1.58411364e-05],1
1710,793,[ 0.         -0.24882692  0.0002971 ],1
1711,1279,[ 0.         -0.09171688  0.00016455],1
1712,1462,[ 0.         -0.06991295  0.00012505],1
1713,1575,[ 0.00000000e+00  1.92340386e-01 -1.91462663e-04],1
1714,2300,[ 0.00000000e+00  6.31964938e-02 -2.92656507e-05],1
1715,1481,[ 0.00000000e+00  5.92297430e-02 -4.54273822e-05],1
1716,1795,[ 0.00000000e+00 -2.16686948e-02  3.13118718e-05],1
1717,1614,[ 0.00000000e+00  3.74268439e-02 -3.92718893e-05],1
1718,1439,[ 0.00000000e+00 -2.47245838e-04  1.06719374e-05],1
1719,90,[ 0.00000000e+00 -3.24334158e-03  5.69467778e-05],1
1720,967,[ 0.00000000e+00 -2.06585844e-01  1.63545164e-04],1
1721,126,[ 0.         -0.24659016  0.00031948],1
1722,1944,[ 0.         -0.10802409  0.00015382],1
1723,877,[ 0.         -0.16496854  0.00022235],1
1724,411,[ 0.00000000e+00  5.08960051e-02 -3.19578559e-05],1
1725,358,[ 0.00000000e+00 -2.52443020e-02 -1.54453476e-05],1
1726,733,[ 0.00000000e+00 -1.40612987e-02  5.76133557e-05],1
1727,678,[ 0.00000000e+00  3.01832272e-02 -1.90351445e-05],1
1728,1370,[ 0.00000000e+00 -9.69305027e-03  3.83395545e-05],1
1729,171,[ 0.         -0.38259252  0.00053184],1
1730,1539,[ 0.00000000e+00  6.42263985e-02 -9.14411826e-05],1
1731,1179,[ 0.00000000e+00 -3.77800840e-02  1.35122107e-05],1
1732,1408,[ 0.00000000e+00 -3.90922851e-03 -2.59528629e-05],1
1733,761,[ 0.         -0.04763745  0.00010925],1
1734,1280,[ 0.         -0.11959244  0.00018209],1
1735,1409,[ 0.          0.16346127 -0.00017443],1
1736,2364,[ 0.00000000e+00  6.75157176e-02 -7.77496575e-05],1
1737,1915,[ 0.         -0.13888527  0.00013942],1
1738,878,[ 0.00000000e+00  2.20411704e-02 -7.07899720e-06],1
1739,653,[ 0.         -0.09759665  0.00023311],1
1740,1739,[ 0.          0.08091231 -0.000115  ],1
1741,1454,[ 0.00000000e+00  2.04248401e-01 -1.84331450e-04],1
1742,2311,[ 0.          0.21318637 -0.00027417],1
1743,518,[ 0.00000000e+00  9.25994833e-02 -5.71414067e-05],1
1744,1840,[0.00000000e+00 1.67517446e-03 2.84785158e-05],1
1745,1653,[ 0.00000000e+00 -7.13912355e-02  7.98671936e-05],1
1746,1384,[ 0.00000000e+00 -2.20518733e-01  2.19378136e-04],1
1747,1893,[ 0.          0.12439074 -0.0001384 ],1
1748,966,[ 0.00000000e+00 -1.47939295e-03  4.15005963e-05],1
1749,1557,[ 0.00000000e+00 -1.45088031e-02 -2.74353779e-05],1
1750,1257,[ 0.          0.19046905 -0.00022911],1
1751,1486,[ 0.00000000e+00  4.09020534e-02 -3.75938378e-05],1
1752,2302,[ 0.00000000e+00  2.75642430e-02 -2.98125831e-05],1
1753,570,[0.00000000e+00 1.90699988e-02 2.06197573e-05],1
1754,339,[ 0.          0.06766845 -0.00010803],1
1755,1941,[ 0.00000000e+00 -2.94230725e-02  3.07818701e-05],1
1756,823,[ 0.          0.11955952 -0.00013516],1
1757,1090,[ 0.         -0.07517058  0.00010142],1
1758,870,[ 0.         -1.07807827  0.00180478],1
1759,772,[ 0.00000000e+00  4.15354501e-02 -5.07583839e-05],1
1760,578,[ 0.         -0.0918095   0.00013123],1
1761,75,[ 0.00000000e+00 -1.60279052e-02  5.83001355e-05],1
1762,1716,[ 0.00000000e+00 -6.51606163e-02  6.19957846e-05],1
1763,829,[ 0.         -0.19526604  0.00032993],1
1764,2135,[ 0.00000000e+00 -1.67103495e-02  6.23975373e-06],1
1765,1270,[ 0.         -0.16737206  0.00024648],1
1766,1398,[ 0.00000000e+00  5.16256898e-02 -9.20939511e-05],1
1767,503,[ 0.00000000e+00 -6.20202078e-02  5.42569082e-05],1
1768,912,[0.         0.05795724 0.00025356],1
1769,1659,[ 0.00000000e+00 -3.73065863e-02  7.86329863e-05],1
1770,60,[ 0.         -0.73633587  0.00083294],1
1771,1208,[ 0.00000000e+00 -5.17187834e-02  5.47974757e-05],1
1772,1740,[ 0.00000000e+00 -4.28997738e-03 -5.38862008e-05],1
1773,2385,[ 0.         -0.13871708  0.00014638],1
1774,917,[ 0.         -0.01814943  0.00021006],1
1775,211,[ 0.00000000e+00 -8.45251873e-02  3.14769948e-05],1
1776,1619,[ 0.00000000e+00  9.15686623e-03 -1.37740120e-05],1
1777,739,[ 0.         -0.74936518  0.00138351],1
1778,836,[ 0.00000000e+00 -1.05530589e-01  8.71574578e-05],1
1779,103,[ 0.00000000e+00  6.81525768e-02 -9.29272434e-05],1
1780,1529,[ 0.         -0.19733859  0.00023529],1
1781,1450,[ 0.00000000e+00  7.89079233e-02 -9.55077970e-05],1
1782,781,[ 0.00000000e+00  2.84356637e-02 -2.80482442e-05],1
1783,545,[ 0.00000000e+00 -3.00174741e-02  1.56050541e-05],1
1784,1832,[ 0.         -0.26265446  0.00028337],1
1785,514,[ 0.00000000e+00  5.60009818e-02 -8.50936970e-05],1
1786,418,[ 0.00000000e+00  1.54268821e-01 -1.26060490e-04],1
1787,972,[ 0.00000000e+00 -1.35184439e-01  1.00628663e-04],1
1788,572,[ 0.         -0.57339809  0.00091461],1
1789,344,[ 0.0000000e+00  1.9766526e-02 -2.8520153e-05],1
1790,431,[ 0.00000000e+00  4.59479901e-02 -5.83837148e-05],1
1791,1749,[ 0.         -0.11319441  0.00015331],1
1792,881,[ 0.         -0.07588134  0.00011478],1
1793,204,[ 0.00000000e+00 -1.73108755e-01  1.58641696e-04],1
1794,2070,[ 0.         -0.07225387  0.00016536],1
1795,1343,[ 0.         -0.45442633  0.00064012],1
1796,1522,[ 0.         -0.38669485  0.00044812],1
1797,2059,[ 0.00000000e+00  3.59189391e-02 -2.48764547e-05],1
1798,1458,[ 0.00000000e+00 -5.93776533e-02  7.99208877e-05],1
1799,1334,[ 0.00000000e+00 -1.96786877e-02  7.09681245e-05],1
1800,1239,[ 0.         -0.00975901  0.00020483],1
1801,1501,[ 0.00000000e+00 -6.29754207e-02  6.11596048e-05],1
1802,1368,[ 0.          0.39372668 -0.00042683],1
1803,2072,[ 0.         -0.3584313   0.00048321],1
1804,2056,[ 0.          0.12342558 -0.00019859],1
1805,1621,[ 0.          0.06090342 -0.00013863],1
1806,1310,[ 0.          0.1290625  -0.00017768],1
1807,1346,[ 0.00000000e+00  4.21303823e-02 -2.91050413e-05],1
1808,1180,[ 0.          0.33004607 -0.00043009],1
1809,2404,[ 0.00000000e+00  8.08273909e-02 -7.33095314e-05],1
1810,1762,[ 0.         -0.13014772  0.00016833],1
1811,2279,[ 0.00000000e+00 -4.02832087e-02  4.33497518e-05],1
1812,547,[ 0.         -0.33053121  0.00049739],1
1813,2081,[ 0.00000000e+00  3.54888048e-02 -1.65732983e-05],1
1814,868,[ 0.00000000e+00  5.98050406e-02 -9.94718802e-05],1
1815,463,[ 0.00000000e+00 -5.53362768e-02  5.53999918e-05],1
1816,908,[ 0.00000000e+00  1.05826725e-02 -1.65187693e-05],1
1817,148,[ 0.00000000e+00  9.12965162e-02 -7.79735366e-05],1
1818,1658,[ 0.          0.08498943 -0.00010213],1
1819,1690,[ 0.         -0.22810791  0.00032709],1
1820,644,[ 0.00000000e+00  4.16966304e-02 -5.66479154e-05],1
1821,2145,[ 0.00000000e+00 -2.11597058e-01  1.63971777e-04],1
1822,2023,[ 0.00000000e+00  2.83393204e-02 -3.11429896e-05],1
1823,848,[ 0.00000000e+00  2.16839506e-01 -9.33521329e-05],1
1824,1428,[ 0.00000000e+00  6.18616063e-02 -7.29587759e-05],1
1825,2243,[ 0.          0.52496608 -0.0006058 ],1
1826,1029,[ 0.00000000e+00 -8.86389440e-02  8.54226151e-05],1
1827,1635,[ 0.00000000e+00 -4.50611936e-03  1.43509113e-05],1
1828,2229,[ 0.         -0.02251856  0.00016495],1
1829,1032,[0.00000000e+00 3.95679731e-02 3.32495236e-05],1
1830,824,[0.00000000e+00 2.94935359e-02 7.80873191e-06],1
1831,2370,[ 0.00000000e+00 -6.74326827e-02  7.40108618e-05],1
1832,18,[ 0.00000000e+00  1.76188121e-02 -3.68687432e-05],1
1833,2126,[ 0.00000000e+00 -4.06931326e-02  4.77814165e-05],1
1834,2312,[ 0.00000000e+00 -7.12387907e-02  8.46465468e-05],1
1835,970,[ 0.          0.43619258 -0.00052057],1
1836,351,[ 0.          0.12991865 -0.00015584],1
1837,1663,[ 0.00000000e+00  3.29276576e-02 -3.43515107e-05],1
1838,363,[ 0.00000000e+00  6.55577815e-02 -9.47302756e-05],1
1839,1691,[ 0.          0.13645551 -0.00018995],1
1840,2158,[ 0.00000000e+00  3.60747747e-02 -1.56549126e-06],1
1841,479,[ 0.          0.20605891 -0.0002379 ],1
1842,1562,[ 0.         -0.22708772  0.00043227],1
1843,931,[ 0.00000000e+00 -6.20640194e-02 -7.20916438e-06],1
1844,1930,[ 0.00000000e+00 -5.09654010e-03  4.07247376e-05],1
1846,2022,[ 0.00000000e+00 -1.50302481e-01  1.11439084e-04],1
1847,2061,[ 0.00000000e+00  6.46864331e-02 -9.26660820e-05],1
1848,621,[ 0.          0.1251313  -0.00013937],1
1849,553,[ 0.00000000e+00 -3.45938424e-02  6.09242463e-05],1
1850,380,[ 0.         -0.20958524  0.00022203],1
1851,1708,[ 0.          0.05515006 -0.00010271],1
1852,1175,[ 0.         -0.09727931  0.00011427],1
1853,1497,[ 0.          0.2206525  -0.00031485],1
1854,2354,[ 0.00000000e+00 -6.75772575e-02  4.74226659e-05],1
1855,2096,[0.00000000e+00 1.03353222e-01 7.32428873e-05],1
1856,1573,[ 0.         -0.08507569  0.000138  ],1
1857,1566,[ 0.00000000e+00  1.94273807e-01 -1.72693176e-04],1
1858,263,[ 0.00000000e+00  3.14936067e-02 -3.94106776e-05],1
1859,1216,[ 0.          0.08773845 -0.00018924],1
1860,1305,[ 0.          0.13367352 -0.00019053],1
1861,1556,[ 0.00000000e+00  1.30524526e-02 -9.41768334e-06],1
1862,1687,[ 0.00000000e+00  7.60057441e-02 -7.50379378e-05],1
1863,1277,[ 0.00000000e+00  2.61946587e-02 -1.18519517e-05],1
1864,1514,[ 0.00000000e+00 -5.84305655e-02  1.20918160e-05],1
1865,998,[ 0.00000000e+00 -3.29043395e-02  3.93446272e-05],1
1866,209,[ 0.          0.15615887 -0.00019195],1
1867,144,[ 0.00000000e+00  2.20755269e-02 -7.44291245e-05],1
1868,284,[ 0.00000000e+00 -3.27819215e-01  3.20020370e-04],1
1870,1891,[ 0.         -0.13700797  0.0001644 ],1
1871,1488,[ 0.         -0.15405535  0.00024088],1
1872,1993,[ 0.00000000e+00 -2.37739849e-02  1.94167223e-05],1
1873,1753,[ 0.00000000e+00  1.73558832e-02 -2.09786954e-05],1
1874,375,[ 0.00000000e+00 -2.45424583e-02  3.56444196e-05],1
1875,1281,[ 0.         -0.13242194  0.00020937],1
1876,407,[ 0.00000000e+00  4.06634633e-02 -4.46897487e-05],1
1877,1191,[ 0.00000000e+00 -6.09617836e-02  7.33694558e-05],1
1878,2273,[ 0.          0.09013081 -0.00012219],1
1879,1858,[ 0.00000000e+00  5.19520506e-02 -7.09379556e-05],1
1880,1413,[ 0.          0.10756521 -0.0001659 ],1
1881,608,[0.00000000e+00 2.48417068e-02 2.76187003e-05],1
1882,1112,[ 0.         -0.14598542  0.00024795],1
1883,1440,[ 0.         -0.215852    0.00030132],1
1884,573,[ 0.00000000e+00 -6.95568555e-03 -3.62940953e-05],1
1885,2043,[ 0.          0.08517004 -0.00012326],1
1886,512,[ 0.         -0.20881847  0.00033563],1
1887,1586,[ 0.00000000e+00 -1.55221632e-02  4.89536862e-05],1
1888,1810,[ 0.00000000e+00 -3.05999071e-02  6.64775464e-05],1
1889,2259,[ 0.          0.95223121 -0.00110459],1
1890,2276,[ 0.         -0.30661405  0.00042297],1
1891,677,[ 0.00000000e+00 -8.91028383e-02  6.69071993e-05],1
1892,1898,[ 0.         -0.10705032  0.00012065],1
1893,127,[ 0.00000000e+00  1.63769837e-01 -1.48226783e-04],1
1894,916,[ 0.         -0.17547775  0.00026671],1
1895,56,[ 0.00000000e+00  4.79900559e-02 -5.32182157e-05],1
1896,2348,[ 0.         -0.04884983  0.0001863 ],1
1897,1811,[ 0.00000000e+00 -1.00549878e-01 -3.71121192e-05],1
1898,1860,[ 0.         -0.16081381  0.00018031],1
1899,1318,[ 0.00000000e+00 -3.04190327e-03 -1.31487655e-05],1
1900,1844,[ 0.         -0.09838939  0.00012083],1
1901,2227,[ 0.          0.19854362 -0.00028452],1
1902,113,[ 0.         -0.12571272  0.0001801 ],1
1903,1146,[ 0.         -0.09660323  0.00015002],1
1904,2450,[ 0.         -0.25101929  0.00029396],1
1905,1453,[ 0.         -0.31999688  0.0003797 ],1
1906,2067,[ 0.          0.58284888 -0.00074491],1
1907,794,[ 0.00000000e+00  1.23493913e-01 -6.09439653e-05],1
1908,2082,[ 0.00000000e+00 -3.64996445e-02  3.91615850e-05],1
1909,1879,[ 0.00000000e+00  3.08881425e-02 -1.92947321e-05],1
1910,658,[ 0.00000000e+00 -3.91590575e-02 -2.10255853e-05],1
1911,1889,[ 0.          0.48488896 -0.0005854 ],1
1912,815,[ 0.          0.20974066 -0.0003041 ],1
1913,717,[ 0.00000000e+00  3.13849648e-03 -1.98693451e-05],1
1914,1631,[ 0.          0.07400151 -0.00010868],1
1915,1841,[ 0.         -0.14058105  0.0002307 ],1
1916,2463,[ 0.00000000e+00  1.37329526e-01 -7.66945201e-05],1
1917,2342,[ 0.         -0.19481257  0.00021613],1
1918,221,[ 0.         -0.13799429  0.00017485],1
1919,387,[ 0.         -0.12852556  0.00026538],1
1920,2174,[ 0.00000000e+00  2.00584613e-02 -1.46317277e-05],1
1921,2037,[ 0.00000000e+00 -4.12652204e-02  4.76549776e-05],1
1922,302,[ 0.          0.06562386 -0.00011111],1
1923,1066,[ 0.00000000e+00 -2.21911068e-02  4.43762120e-05],1
1924,106,[ 0.         -0.19444175  0.0002529 ],1
1925,594,[ 0.          0.1856468  -0.00020073],1
1926,422,[ 0.          0.07576925 -0.00010083],1
1927,1303,[ 0.         -0.19850783  0.00023186],1
1928,2204,[ 0.         -0.08438476  0.00010373],1
1929,143,[ 0.          0.12040758 -0.00017042],1
1930,2162,[ 0.          0.12554715 -0.00018793],1
1931,808,[ 0.00000000e+00  4.69096572e-02 -5.95687695e-05],1
1932,1496,[ 0.         -0.96314151  0.00136223],1
1933,685,[ 0.         -0.30459018  0.00034213],1
1934,1302,[ 0.00000000e+00  7.76667196e-02 -6.04278594e-05],1
1935,1076,[ 0.         -0.13690376  0.0001506 ],1
1936,1696,[ 0.00000000e+00  2.16331570e-02 -6.63487604e-05],1
1937,1668,[ 0.00000000e+00  2.93508045e-02 -2.41375910e-05],1
1938,1307,[ 0.00000000e+00  5.93225373e-02 -7.61631429e-05],1
1939,713,[ 0.         -0.0896201   0.00014496],1
1940,1798,[ 0.          0.13422008 -0.00014839],1
1941,1540,[ 0.00000000e+00 -1.02614070e-01  6.80891667e-05],1
1942,1150,[ 0.          0.76788973 -0.00106349],1
1943,1054,[ 0.00000000e+00 -4.18934674e-02  6.24074061e-05],1
1944,449,[ 0.         -0.14896106  0.00022052],1
1945,941,[ 0.00000000e+00 -1.07968729e-02  1.75489243e-05],1
1946,1099,[ 0.         -0.15713752  0.00017291],1
1947,466,[ 0.          0.1378405  -0.00016424],1
1948,1397,[ 0.00000000e+00 -1.99966361e-03  1.56557702e-05],1
1949,1777,[ 0.00000000e+00 -3.55262380e-02  2.65460831e-05],1
1950,1992,[ 0.         -0.15495103  0.00020852],1
1951,269,[ 0.          0.16304574 -0.00016657],1
1952,856,[ 0.00000000e+00 -1.94377761e-02  7.92640177e-05],1
1953,2211,[ 0.         -0.38685845  0.00045705],1
1954,1240,[ 0.         -0.06885169  0.00012417],1
1955,184,[ 0.          0.11426491 -0.00012338],1
1956,817,[ 0.00000000e+00 -5.62125731e-02  5.20710417e-05],1
1957,722,[ 0.00000000e+00  3.59725914e-02 -7.53141152e-05],1
1958,2183,[ 0.00000000e+00  6.50775891e-02 -9.47699193e-05],1
1959,2398,[ 0.00000000e+00 -4.77473154e-02  4.44634153e-05],1
1960,31,[ 0.00000000e+00 -1.70716604e-01  1.01847078e-04],1
1961,16,[ 0.00000000e+00 -5.35490638e-02  2.86962645e-05],1
1962,1804,[ 0.00000000e+00 -4.49119291e-02  6.64493883e-05],1
1963,1582,[ 0.          0.03206253 -0.00014453],1
1964,661,[ 0.00000000e+00 -1.43839461e-01  1.18609792e-04],1
1965,262,[ 0.          0.16054063 -0.00019345],1
1966,2084,[ 0.00000000e+00  8.85030973e-02 -6.56341155e-05],1
1967,2351,[ 0.         -0.10749254  0.00016601],1
1968,1846,[ 0.          0.1478718  -0.00019698],1
1969,306,[ 0.00000000e+00 -7.76539934e-02  7.46414120e-05],1
1970,45,[ 0.00000000e+00  2.51610995e-02 -4.51042083e-05],1
1971,1376,[ 0.00000000e+00  6.86359878e-02 -8.12968328e-05],1
1972,582,[ 0.         -0.12893832  0.00015511],1
1973,137,[ 0.00000000e+00 -1.15878570e-01  5.53157992e-05],1
1974,275,[ 0.00000000e+00  6.44124885e-02 -7.27446360e-05],1
1975,2250,[ 0.          0.29426868 -0.00036488],1
1976,1801,[ 0.         -0.09164819  0.00012429],1
1977,1588,[ 0.         -0.16533696  0.00022414],1
1978,42,[ 0.00000000e+00 -1.16048741e-02  9.55746378e-06],1
1979,2472,[ 0.00000000e+00  2.45599227e-01 -2.30437764e-04],1
1980,486,[ 0.          0.25934054 -0.00029569],1
1981,620,[ 0.         -0.20760797  0.00028068],1
1982,439,[ 0.          0.11409498 -0.00015569],1
1983,1761,[ 0.00000000e+00  1.51794693e-02 -1.98499763e-05],1
1984,1673,[ 0.00000000e+00  5.55473306e-02 -9.44094802e-05],1
1985,770,[ 0.         -0.3100355   0.00035235],1
1986,2196,[ 0.00000000e+00  7.56913389e-03 -2.68902123e-05],1
1987,1448,[ 0.         -0.26427795  0.00031267],1
1988,426,[ 0.00000000e+00  1.08192023e-02 -2.12092156e-05],1
1989,79,[ 0.00000000e+00  3.89475626e-02 -2.33679642e-05],1
1990,1814,[ 0.         -0.17404688  0.00021208],1
1991,2314,[ 0.00000000e+00 -2.45508635e-02  1.21235821e-05],1
1992,2453,[ 0.         -0.24796036  0.00028109],1
1993,1942,[ 0.         -0.08443907  0.00012064],1
1994,2412,[ 0.          0.27688565 -0.00031227],1
1995,2344,[ 0.         -0.35253521  0.00040562],1
1996,2150,[0.00000000e+00 8.41792075e-03 1.80867406e-05],1
1997,1520,[ 0.00000000e+00  4.50900633e-02 -5.26671174e-05],1
1998,2350,[ 0.         -0.25648     0.00031712],1
1999,230,[ 0.00000000e+00 -1.02951261e-02 -1.10180771e-05],1
2000,2057,[ 0.00000000e+00  8.85889018e-02 -8.53307580e-05],1
2001,1217,[ 0.00000000e+00  3.91090607e-02 -2.10950721e-05],1
2002,1791,[ 0.00000000e+00  7.19970123e-02 -5.77901977e-05],1
2003,1253,[ 0.00000000e+00 -1.76018304e-01  9.73234184e-05],1
2004,1736,[ 0.00000000e+00 -7.25246513e-03 -2.27131202e-05],1
2005,852,[ 0.00000000e+00  6.28426844e-02 -5.76401116e-05],1
2006,1603,[ 0.          0.15179229 -0.00016531],1
2007,1278,[ 0.          0.18157914 -0.0002071 ],1
2008,38,[ 0.         -0.35152285  0.00048746],1
2009,1894,[ 0.          0.27818308 -0.00032976],1
2010,67,[ 0.         -0.11737149  0.00011975],1
2011,1788,[ 0.         -0.42481876  0.00046271],1
2012,2108,[ 0.          0.11251469 -0.00012712],1
2013,388,[ 0.00000000e+00  1.87893821e-03 -7.64373049e-06],1
2014,882,[ 0.00000000e+00 -2.02378922e-01  1.86222434e-04],1
2015,526,[ 0.         -0.12368711  0.00019173],1
2016,322,[ 0.00000000e+00 -1.83328579e-02 -2.88956058e-06],1
2017,1926,[ 0.00000000e+00  2.31214774e-02 -4.83472703e-05],1
2018,675,[ 0.00000000e+00 -2.99263936e-02  4.76358554e-05],1
2019,1592,[ 0.00000000e+00 -2.47310868e-03  5.00413888e-05],1
2020,2019,[ 0.00000000e+00  3.29812786e-01 -3.12382246e-04],1
2021,707,[ 0.00000000e+00  1.90783391e-02 -4.40135572e-05],1
2022,349,[0.00000000e+00 9.15045541e-03 6.21198397e-05],1
2023,701,[ 0.00000000e+00 -2.36177915e-01  2.34182913e-04],1
2024,161,[ 0.         -0.13572204  0.00017561],1
2025,1273,[ 0.         -0.34250617  0.00042848],1
2026,1236,[ 0.00000000e+00 -6.51199086e-02  6.80857760e-05],1
2027,1630,[ 0.          0.09903284 -0.00011732],1
2028,2,[ 0.00000000e+00  9.10807133e-02 -2.07465741e-05],1
2029,2400,[ 0.          0.19129582 -0.0002204 ],1
2030,2060,[ 0.00000000e+00 -3.48427050e-02  3.86163793e-05],1
2031,958,[ 0.          0.08862312 -0.00018152],1
2032,1218,[ 0.          0.06989534 -0.00012034],1
2033,780,[ 0.         -0.09931535  0.00011879],1
2034,632,[ 0.00000000e+00 -3.42434343e-02  7.58129138e-05],1
2035,2053,[ 0.00000000e+00 -8.06231334e-03 -3.71769767e-06],1
2036,2092,[ 0.          0.15822393 -0.00032427],1
2037,787,[ 0.00000000e+00 -5.04889504e-03  2.69028919e-06],1
2038,133,[ 0.         -0.12471837  0.00017666],1
2039,430,[ 0.         -0.04648203  0.00014527],1
2040,438,[0.00000000e+00 1.20185630e-01 5.17124706e-05],1
2041,424,[ 0.         -0.37968501  0.00046236],1
2042,1036,[ 0.         -0.53876625  0.00077389],1
2043,357,[ 0.         -0.15933309  0.00029514],1
2044,2425,[ 0.00000000e+00 -5.30599765e-02  3.87528454e-05],1
2045,2154,[ 0.00000000e+00 -1.12318363e-01  9.24905188e-05],1
2046,940,[ 0.         -0.20291345  0.00027477],1
2047,270,[ 0.          0.24839823 -0.00028663],1
2048,1605,[ 0.00000000e+00 -5.61999319e-02  7.26212408e-05],1
2049,2176,[ 0.00000000e+00  7.49481639e-03 -1.88014609e-05],1
2050,1507,[ 0.         -0.54395551  0.00072811],1
2051,180,[ 0.00000000e+00 -1.33103872e-02 -4.52451895e-05],1
2052,1126,[ 0.          0.1896586  -0.00021411],1
2053,1243,[ 0.00000000e+00  1.76537245e-01 -1.67073687e-04],1
2054,993,[ 0.00000000e+00  3.58941817e-02 -3.08828547e-05],1
2055,186,[ 0.          0.22688351 -0.00030238],1
2056,13,[ 0.00000000e+00 -6.17182801e-02  5.38190411e-05],1
2057,952,[ 0.         -0.1816501   0.00019794],1
2058,92,[ 0.         -0.03777691  0.00010488],1
2059,964,[ 0.00000000e+00 -9.72096781e-02  3.36493553e-05],1
2060,1847,[0.00000000e+00 3.26628685e-03 1.84033166e-05],1
2061,190,[ 0.         -0.28012999  0.00030117],1
2062,1021,[ 0.00000000e+00 -1.36940565e-01  1.14195685e-04],1
2063,487,[ 0.00000000e+00 -2.67085146e-02  3.33859214e-05],1
2064,1049,[ 0.00000000e+00  2.12655470e-02 -1.16264725e-05],1
2065,2093,[ 0.          0.18670742 -0.00024267],1
2066,377,[ 0.         -0.17727624  0.00023232],1
2067,118,[0.00000000e+00 2.87406058e-02 3.24876149e-07],1
2068,342,[ 0.00000000e+00 -2.94584639e-02 -2.30058967e-05],1
2069,738,[ 0.00000000e+00 -5.93764872e-02  8.64605368e-05],1
2070,758,[ 0.         -0.22462129  0.0002422 ],1
2071,1735,[ 0.00000000e+00 -2.55346090e-02  3.68005757e-05],1
2072,397,[ 0.00000000e+00 -5.54457498e-02  4.85213521e-05],1
2073,2026,[ 0.00000000e+00  4.08720829e-01 -4.04337647e-04],1
2074,1434,[ 0.00000000e+00 -1.45686812e-02  2.02866050e-05],1
2075,1817,[0.00000000e+00 1.90826740e-02 1.91276132e-05],1
2076,1906,[ 0.00000000e+00 -5.39442305e-02  8.10112798e-05],1
2077,1199,[ 0.          0.43447648 -0.00105414],1
2078,2130,[ 0.         -0.01600438  0.00013283],1
2079,1499,[ 0.00000000e+00 -1.35517128e-02  3.15082651e-05],1
2080,1598,[ 0.00000000e+00  1.69363713e-01 -1.33617129e-04],1
2081,821,[ 0.         -0.10115509  0.00018283],1
2082,1920,[ 0.00000000e+00 -1.10385215e-01  9.40846468e-05],1
2083,786,[0.00000000e+00 6.18502008e-02 7.66416006e-06],1
2084,1436,[ 0.         -0.33283477  0.0003635 ],1
2085,901,[ 0.         -0.17152751  0.00026442],1
2086,992,[ 0.00000000e+00 -1.05064545e-01  7.21546973e-05],1
2087,2366,[ 0.00000000e+00  4.60024665e-02 -6.15977823e-05],1
2088,857,[0.00000000e+00 6.79903944e-02 7.19515659e-07],1
2089,1866,[ 0.00000000e+00  4.73878564e-02 -6.31381161e-05],1
2090,4,[ 0.         -0.76465478  0.00086952],1
2091,2074,[ 0.          0.09126738 -0.00017784],1
2092,1831,[ 0.00000000e+00  3.75963786e-02 -4.61818698e-05],1
2093,9,[ 0.          0.45000881 -0.00053734],1
2094,2195,[ 0.00000000e+00 -1.20233337e-02  2.09528766e-05],1
2095,1881,[ 0.         -0.19092652  0.0002242 ],1
2096,1470,[ 0.00000000e+00 -6.68680503e-02  7.86296594e-05],1
2097,2498,[ 0.          0.14392221 -0.00016283],1
2098,746,[ 0.         -0.14813812  0.00027613],1
2099,2238,[0.00000000e+00 1.34164609e-02 6.07033655e-07],1
2100,417,[ 0.         -0.08554847  0.00012719],1
2101,1921,[ 0.00000000e+00 -6.65153269e-02  8.00593811e-05],1
2102,2171,[ 0.00000000e+00  4.73452685e-02 -3.98568071e-05],1
2103,1848,[ 0.          0.14142747 -0.00024023],1
2104,360,[ 0.00000000e+00 -1.17038927e-01  1.13799193e-04],1
2105,1864,[ 0.         -0.10015947  0.00017379],1
2106,2381,[0.00000000e+00 2.39236365e-03 2.32193868e-05],1
2107,384,[ 0.00000000e+00 -1.35109464e-01  1.34045348e-04],1
2108,1534,[ 0.00000000e+00 -2.31643417e-04  3.86596852e-05],1
2109,1859,[ 0.         -0.28396558  0.00038116],1
2110,2269,[ 0.00000000e+00 -3.15295786e-02  4.17483814e-05],1
2111,2287,[ 0.         -0.13492341  0.00020229],1
2112,2010,[ 0.         -0.16107466  0.00025412],1
2113,291,[ 0.          0.15131412 -0.00019625],1
2114,1487,[ 0.         -0.20175059  0.00029158],1
2115,961,[0.00000000e+00 7.53978981e-03 3.59233615e-05],1
2116,667,[ 0.         -0.194359    0.00024138],1
2117,1071,[ 0.00000000e+00  8.61820584e-02 -7.50343198e-05],1
2118,1838,[ 0.00000000e+00  7.26318173e-02 -5.64670648e-05],1
2119,790,[ 0.00000000e+00  2.84442446e-01 -2.66602109e-04],1
2120,2216,[ 0.00000000e+00  1.90772295e-02 -1.02232551e-05],1
2121,2490,[ 0.         -0.08750507  0.00011114],1
2122,876,[0.00000000e+00 2.59103931e-02 2.55853585e-05],1
2123,546,[ 0.         -0.19307953  0.00026823],1
2124,898,[ 0.00000000e+00 -2.28843067e-03  2.59072976e-06],1
2125,1431,[ 0.00000000e+00 -4.84383192e-02  3.64474344e-05],1
2126,1572,[ 0.         -0.14007724  0.00020455],1
2127,241,[ 0.00000000e+00 -8.15304091e-03 -1.55803512e-05],1
2128,1606,[ 0.         -0.32884252  0.00034463],1
2129,1693,[ 0.         -0.14352191  0.00025239],1
2130,341,[ 0.          0.11116681 -0.00016888],1
2131,1626,[2.71050543e-20 3.93894800e-07 2.14672666e-04],1
